id,model,makeId,typeId
789,AVEO LS 1.6N MT,15,1
790,AVEO LT 1.4,15,1
791,AVEO LT 1.6,15,1
792,AVEO LT 1.6N AT,15,1
793,AVEO LT 1.6N MT,15,1
794,BLAZER,15,1
795,BLAZER,15,2
796,BLAZER 2.8 DLX T.,15,1
797,BLAZER 2.8 DLX,15,2
798,BLAZER 2.8DLX,15,2
799,BLAZER 2.8DLX,15,1
800,BLAZER 4X4,15,2
801,BLAZER DLX,15,2
802,BLAZER DLX (4X2),15,1
803,BLAZER DLX 2.4 NAFTA 4X2,15,2
804,BLAZER DLX 2.4 NAFTA 4X2,15,1
805,BLAZER DLX MPFI,15,2
806,BLAZER DLX MPFI,15,1
807,BLAZER DLX TURBO DIESEL,15,1
808,BLAZER DLX TURBO DIESEL,15,2
809,BLAZER EXECUTIVE 4.3,15,1
810,BLAZER EXECUTIVE 4.3,15,2
811,BLAZER K5,15,2
812,BLAZER LS,15,1
813,BLAZER LS,15,2
814,BLAZER LT,15,2
815,BLAZER S10,15,1
816,BLAZER S10,15,2
817,BLAZER TAHOE 4X4,15,2
818,C 1500,15,2
819,C 1500 SILVERADO,15,2
820,C 1500 SILVERADO (CAB.Y,15,2
821,CAMARO,15,1
822,CAMARO LS,15,1
823,CAMARO LT,15,1
824,CAMARO RS,15,1
825,CAMARO SIX SS,15,1
826,CAMARO SS,15,1
827,CAMARO ZL1,15,1
828,CAPTIVA,15,1
829,CAPTIVA 2.0 DIESEL,15,1
830,CAPTIVA 2.0 DIESEL,15,2
831,CAPTIVA 2.0 DIESEL LT,15,2
832,CAPTIVA 2.0 DIESEL LTX,15,2
833,CAPTIVA 2.0 DIESEL LTZ,15,2
834,CAPTIVA 2.0DIESEL LTX,15,2
835,CAPTIVA 2.0DIESEL LTZ,15,2
836,CAPTIVA 2.4 DIESEL,15,2
837,CAPTIVA 2.4 LT MANUAL,15,2
838,CAPTIVA LS 2.4 M/T,15,1
839,CAPTIVA LT 2.2 D M/T,15,2
840,CAPTIVA LT 2.4 M/T,15,2
841,CAPTIVA LT AWD,15,2
842,CAPTIVA LTZ,15,1
843,CAPTIVA LTZ 2.2 D A/T,15,2
844,CAPTIVA SPORT,15,1
845,CAPTIVA SPORT AWD,15,2
846,CAVALIER LJX69,15,1
847,CELTA 1.4 LS,15,1
848,CELTA 1.4 LS AA,15,1
849,CELTA 1.4 LT,15,1
850,CELTA 1.4 LT AA,15,1
851,CELTA 1.4L,15,1
852,CE LTA 1.4N LS SPIRIT,15,1
853,CELTA 1.4N LT SPIRIT,15,1
854,CELTA ADVANTAGE AA+DIR,15,1
855,CELTA ADVANTAGE PACK,15,1
856,CELTA LS 1.4N AA+DIR,15,1
857,CELTA LS 1.4N AB+ABS,15,1
858,CELTA LT 1.4N AA+DIR,15,1
859,CELTA LT 1.4N AB+ABS,15,1
860,CELTA LT 1.4N AB+DIR,15,1
861,CELTA LT 1.4N PACK,15,1
862,CHEVROLET CONQUEST,15,2
863,CHEVROLET TRACKER AWD,15,2
864,CHEVROLET TRACKER AWD,15,1
865,CHEVROLET TRACKER FWD,15,1
866,CHEVY,15,1
867,CLASSIC 1.4 N LS,15,1
868,CLASSIC 1.4 N LT,15,1
869,CLASSIC 3 PTAS CARGO 1.4N,15,2
870,CLASSIC 3 PTAS CITY LS + AA,15,1
871,CLASSIC 3 PTAS CITY LS 1.4N,15,1
872,CLASSIC 3 PTAS LIFE 1.4N,15,1
873,CLASSIC 3 PTAS LS AA + DIR,15,1
874,CLASSIC 3 PTAS LT 1.4N,15,1
875,CLASSIC 4 P LS + LLANTAS,15,1
876,CLASSIC 4 P LS ABS+AIRBAG,15,1
877,CLASSIC 4 P LS PACK 1.4N,15,1
878,CLASSIC 4 P LS PROCREAUTO,15,1
879,CLASSIC 4 PTAS LS 1.4N,15,1
880,CLASSIC 4 PTAS LS AA + DIR,15,1
881,CLASSIC 4 PTAS LT 1.4N,15,1
882,CLASSIC 4 PTAS LT SPIRIT,15,1
883,CLASSIC 4P LS A+D SPIRIT,15,1
884,CLASSIC 4P LT PACK 1.4N,15,1
885,CLASSIC 4P LT SPIRIT PACK,15,1
886,CLASSIC AA+DIR 1.4 N LS,15,1
887,CLASSIC WAGON LIFE 1.4N,15,1
888,CLASSIC WAGON LS AA + DIR,15,1
889,CLASSIC WAGON LS TAXI,15,1
890,CLASSIC WAGON LT 1.4N,15,1
891,CO BALT 1.3D LT,15,1
892,CO BALT 1.3D LTZ,15,1
893,CO BALT 1.8 N LT,15,1
894,CO BALT 1.8 N LTZ,15,1
895,CO BALT 1.8 N LTZ A/T,15,1
896,COBALT LT 1.3D M/T,15,1
897,COBALT LT1.8N M/T,15,1
898,COBALT LTZ 1.8N A/T,15,1
899,COBALT LTZ 1.8N M/T,15,1
900,CORSA,15,2
901,CORSA,15,1
902,CORSA 1.6,15,1
903,CORSA 1.7 DIESEL,15,2
904,CORSA 1.7 DIESEL,15,1
905,CORSA 3 PTAS CITY 1.6N,15,1
906,CORSA 3 PTAS GL 1.7 DIESEL,15,1
907,CORSA 3 PTAS. CITY 1.4 N,15,1
908,CORSA 3 PTAS. GL 1.7 WIND,15,1
909,CORSA 3 PTAS. SUPER 1.4,15,1
910,CORSA 3 PTAS.SPORT 1.4,15,1
911,CORSA 3P. CITI 1.0 N.,15,1
912,"CORSA 3PTAS CITY 1,4 N 16V",15,1
913,CORSA 3PTAS SUPER 1.4 N,15,1
914,CORSA 4 PTAS. GL 1.7 D,15,1
915,CORSA 4 PTAS. GLS 1.6 8V N,15,1
916,CORSA 4 PTAS. GLS 1.7 D,15,1
917,CORSA 4 PTAS. GLS SUPER,15,1
918,CORSA 4 PTAS. SUPER,15,1
919,CORSA 4 PTAS. WIND 1.7 D,15,1
920,CORSA 4 PUERTAS GL 1.7,15,1
921,CORSA 4 PUERTAS GL A/A Y,15,1
922,CORSA 4 PUERTAS GLN,15,1
923,CORSA 4 PUERTAS GLS 16V,15,1
924,CORSA 4 PUERTAS WIND 1.6,15,1
925,CORSA 4DR SUPER 1.0 DOHC,15,1
926,CORSA 4P GL SUPER 1.6L,15,1
927,CORSA CITY D,15,1
928,CORSA CLASSIC 1.4,15,1
929,CORSA CLASSIC 1.6 SPIRIT,15,1
930,CORSA CLASSIC 16 SOHC,15,1
931,CORSA CLASSIC 3 P CARGO,15,1
932,CORSA CLASSIC 3 P HANDY,15,1
933,CORSA CLASSIC 3 PTAS BASE,15,1
934,CORSA CLASSIC 3 PTAS CITY,15,1
935,CORSA CLASSIC 3 PTAS GL,15,1
936,CORSA CLASSIC 3 PTAS GLS,15,1
937,CORSA CLASSIC 3 PTAS LIFE,15,1
938,CORSA CLASSIC 3 PTAS. BASE,15,1
939,CORSA CLASSIC 3 PTAS. FULL,15,1
940,CORSA CLASSIC 3P AA + DIR,15,1
941,CORSA CLASSIC 3P CITY 1.4,15,1
942,CORSA CLASSIC 4 PTAS BASE,15,1
943,CORSA CLASSIC 4 PTAS GL,15,1
944,CORSA CLASSIC 4 PTAS GLS,15,1
945,CORSA CLASSIC 4 PTAS. BASE,15,1
946,CORSA CLASSIC 4 PTAS. FULL,15,1
947,CORSA CLASSIC BASE 1.4 N,15,1
948,CORSA CLASSIC GL 1.4 N,15,1
949,CORSA CLASSIC GLS 1.4 N,15,1
950,CORSA CLASSIC SUPER 1.6 N,15,1
951,CORSA CLASSIC SW BASE +,15,1
952,CORSA CLASSIC SW BASE/AC,15,1
953,CORSA CLASSIC SW LIFE,15,1
954,CORSA CLASSIC WAGON,15,1
955,CORSA CLASSIC WAGON GL,15,1
956,CORSA CLASSIC WAGON GLS,15,1
957,CORSA COMBO 1.7,15,2
958,CORSA COMBO 1.7 DIESEL,15,2
959,CORSA COMFORT 1.7D,15,1
960,CORSA COMFORT 1.8,15,1
961,CORSA EASYTRONIC 1.8L,15,1
962,CORSA EASYTRONICA 1.8L,15,1
963,CORSA GL 1.4 E.F.I.,15,1
964,CORSA GL 1.6 E.F.I.,15,2
965,CORSA GL 1.6 M.P.F.I.,15,1
966,CORSA GL 1.6 MPFI,15,1
967,CORSA GL 1.6 MPFI 3P,15,1
968,CORSA GL 1.6 MPFI 4P C/AA,15,1
969,CORSA GL 1.6 MPFI 5P,15,1
970,CORSA GL 1.6 MPFI SWING,15,1
971,CORSA GL 1.6D,15,2
972,CORSA GL 1.7 DIESEL,15,2
973,CORSA GL PLUS,15,1
974,CORSA GLS 1.6 M.P.F.I.,15,1
975,CORSA GLS 16V,15,1
976,CORSA GLS 16V 1.6 MPFI,15,1
977,CORSA II 1.8,15,1
978,CORSA II 1.8L 4P GL AA+DIR,15,1
979,CORSA II 1.8L 5P GL AA+DIR,15,1
980,CORSA II 4 P GL AA+DIR GAS,15,1
981,CORSA II 4 PTAS GL DTI 1.7,15,1
982,CORSA II 4 PTAS GL GAS 1.8,15,1
983,CORSA II 4 PTAS GL PACK DTI,15,1
984,CORSA II 4 PTAS GL PACK,15,1
985,CORSA II 4 PTAS GLS DTI 1.7,15,1
986,CORSA II 4 PTAS GLS GAS 1.8,15,1
987,CORSA II 4 PTAS. GLS FULL,15,1
988,CORSA II 4P 1.8L,15,1
989,CORSA II 4P CD DIESEL,15,1
990,CORSA II 4P CD GAS 1.8,15,1
991,CORSA II 4P GL AA DIR,15,1
992,CORSA II 4P GLS GAS 1.8,15,1
993,CORSA II 5 PTAS GL DTI 1.7,15,1
994,CORSA II 5 PTAS GL GAS 1.8,15,1
995,CORSA II 5 PTAS GL PACK DTI,15,1
996,CORSA II 5 PTAS GL PACK,15,1
997,CORSA II 5 PTAS GLS DTI 1.7,15,1
998,CORSA II 5 PTAS GLS GAS 1.8,15,1
999,CORSA II 5 PTAS. GLS FULL,15,1
1000,CORSA II 5P 1.8L,15,1
1001,CORSA II 5P CD GAS 1.8,15,1
1002,CORSA II 5P GL AA DIR,15,1
1003,CORSA II 5P GL AA+DIR GAS,15,1
1004,CORSA II 5P REEF 1.8 N,15,1
1005,CORSA II CD 1.8,15,1
1006,CORSA II CD DIESEL,15,1
1007,CORSA II EASYTRONIC 1.8,15,1
1008,CORSA II GL PACK DTI 1.7,15,1
1009,CORSA II GL PACK GAS 1.8,15,1
1010,CORSA PLUS,15,1
1011,CORSA WAGON 1.4 MPFI,15,1
1012,CORSA WAGON 1.7 DIESEL,15,1
1013,CORSA WAGON 5 PTAS. GL,15,1
1014,CORSA WAGON 5 PTAS. GLS,15,1
1015,CORSA WAGON GL,15,1
1016,CORSA WAGON GL 1.6 MPFI,15,1
1017,CORSA WAGON GL A/A Y,15,1
1018,CORSA WAGON GLS 16V,15,1
1019,CORSA WAGON SUPER 1.0,15,1
1020,CORSA WAGON WIND 1.6 N,15,1
1021,CORSA WAGON WIND 1.7 D,15,1
1022,"CORSA WIND 1,7 DIESEL 3",15,1
1023,CORSA WIND 1.6 MPFI 3P,15,1
1024,CORSA WIND 1.6 MPFI 5P,15,1
1025,CORSA WIND 1.6L,15,1
1026,CORSA WIND 1.7 DIESEL 3,15,1
1027,CORVETTE,15,1
1028,CORVETTE Z06,15,1
1029,CRUZE 1.4 LTZ,15,1
1030,CRUZE 1.8 LT,15,1
1031,CRUZE 1.8 LT A/T,15,1
1032,CRUZE 1.8 LTZ,15,1
1033,CRUZE 1.8 LTZ A/T,15,1
1034,CRUZE 2.0D LT,15,1
1035,CRUZE 2.0D LT A/T,15,1
1036,CRUZE 2.0D LTZ,15,1
1037,CRUZE 2.0D LTZ A/T,15,1
1038,CRUZE 4P 1.4 TURBO LS MT,15,1
1039,CRUZE 4P 1.4 TURBO LT MT,15,1
1040,CRUZE 4P 1.4 TURBO LTZ +,15,1
1041,CRUZE 4P 1.4 TURBO LTZ AT,15,1
1042,CRUZE 4P 1.4 TURBO LTZ MT,15,1
1043,CRUZE 4P 1.4 TURBO,15,1
1044,CRUZE 4P 1.4T LT AT,15,1
1045,CRUZE 4P 1.4T LT MT,15,1
1046,CRUZE 4P 1.4T LTZ AT,15,1
1047,CRUZE 4P 1.4T LTZ MT,15,1
1048,CRUZE 4P 1.4T MIDNIGHT,15,1
1049,CRUZE 4P 1.4T MT,15,1
1050,CRUZE 4P 1.4T PREMIER AT,15,1
1051,CRUZE 4P 1.4T PREMIER II,15,1
1052,CRUZE 4P 1.4T PREMIER MT,15,1
1053,CRUZE 5P 1.4 TURBO LT MT,15,1
1054,CRUZE 5P 1.4 TURBO LTZ +,15,1
1055,CRUZE 5P 1.4 TURBO LTZ AT,15,1
1056,CRUZE 5P 1.4 TURBO LTZ MT,15,1
1057,CRUZE 5P 1.4 TURBO,15,1
1058,CRUZE 5P 1.4T LT AT,15,1
1059,CRUZE 5P 1.4T LT MT,15,1
1060,CRUZE 5P 1.4T LTZ AT,15,1
1061,CRUZE 5P 1.4T PREMIER AT,15,1
1062,CRUZE 5P 1.4T PREMIER II,15,1
1063,CRUZE 5P 1.4T PREMIER MT,15,1
1064,CRUZE 5P 1.4T RS AT,15,1
1065,CRUZE II HB LS 1.8,15,1
1066,CRUZE II LS 1.8,15,1
1067,CRUZE LS,15,1
1068,CRUZE LT,15,1
1069,CS 10 703 P.U,15,2
1070,EQUINOX,15,1
1071,EQUINOX,15,2
1072,EQUINOX 1.5T LS FWD AT,15,1
1073,EQUINOX 1.5T PREMIER,15,2
1074,EQUINOX LS,15,1
1075,EQUINOX LT,15,1
1076,G. VITARA 5P 2.0 A/T,15,1
1077,G. VITARA 5P 2.0 A/T,15,2
1078,G. VITARA 5P 2.0 M/T,15,1
1079,G. VITARA 5P 2.0 M/T,15,2
1080,G. VITARA 5P 2.0 TDI,15,1
1081,G. VITARA 5P 2.0 TDI,15,2
1082,GEO TRACKER,15,2
1083,GMT SILVERADO,15,2
1084,GMT SILVERADO D.TUR LUX,15,2
1085,GMT SILVERADO D.TURBO,15,2
1086,GMT SILVERADO DLX 4.1,15,2
1087,GMT SILVERADO G.4.1 MPFI,15,2
1088,GRAND BLAZER,15,2
1089,GRAND BLAZER DLX TURBO,15,2
1090,GRAND VITARA 2.0A,15,2
1091,GRAND VITARA 2.0M,15,2
1092,GRAND VITARA TDI,15,2
1093,IMPALA LTZ,15,1
1094,K 1500,15,2
1095,K 1500 SPORTSIDE,15,2
1096,K1500 SILVERADO,15,2
1097,KALOS SE,15,1
1098,LUV,15,2
1099,LUV 2.2 (CABINA DOBLE),15,2
1100,LUV 2.3 DLX (DOBLE,15,2
1101,LUV 2.5 DIESEL CABINA,15,2
1102,LUV 2.5 TD CABINA DOBLE,15,2
1103,LUV 2.5 TD CABINA SIMPLE,15,2
1104,LUV 2.8 TD CABINA DOBLE,15,2
1105,LUV DLX (CABINA DOBLE),15,2
1106,LUV SPACECAB DLX,15,2
1107,LUV TFR16HDL 2.3 CABINA,15,2
1108,LUV TFR16HSL 2.3 CABINA,15,2
1109,LUV TFR54HDL 2.5 DIESEL C.,15,2
1110,LUV TFR54HSL 2.5 DIESEL,15,2
1111,LUV TFR55HDL-TD (CABINA,15,2
1112,LUV TFR68HSAO,15,2
1113,LUV TFS16HDL,15,2
1114,LUV TFS16HDL 2.3 4X4 CAB.,15,2
1115,LUV TFS55HDL-TD (CABINA,15,2
1116,MALIBU,15,1
1117,MATIZ,15,1
1118,MERIVA 1.8,15,1
1119,MERIVA EASYTRONIC 1.8L,15,1
1120,MERIVA GL 1.7 DTI,15,1
1121,MERIVA GL 1.8,15,1
1122,MERIVA GL PLUS 1.7DTI,15,1
1123,MERIVA GL PLUS 1.8 SOHC,15,1
1124,MERIVA GLS 1.7 DTI,15,1
1125,MERIVA GLS 1.8,15,1
1126,MERIVA GLS 1.8 DOHC,15,1
1127,MERIVA GLS 1.8 SOHC,15,1
1128,MERIVA GLS EASYRTONIC,15,1
1129,MERIVA GLS EASYTRONIC,15,1
1130,MONTANA  LS,15,2
1131,MONTANA 1.8 LS AA+DIR,15,2
1132,MONTANA 1.8 LS PACK,15,2
1133,MONTANA SPORT,15,2
1134,N 300,15,2
1135,NUBIRA,15,1
1136,OMEGA CD,15,1
1137,OMEGA CD 4.1 I,15,1
1138,ONIX 1.0T AT LTZ,15,1
1139,ONIX 1.0T AT PREMIER,15,1
1140,ONIX 1.0T MT LTZ,15,1
1141,ONIX 1.0T MT PREMIER,15,1
1142,ONIX 1.0T MT RS,15,1
1143,ONIX 1.2 LT MT,15,1
1144,ONIX 1.2 LT MT TECH,15,1
1145,ONIX 1.2 MT,15,1
1146,ONIX 1.4 MT LT,15,1
1147,ONIX 1.4 N EFFECT,15,1
1148,ON IX 1.4 N LT,15,1
1149,ON IX 1.4 N LTZ,15,1
1150,ONIX 1.4 N LTZ A/T,15,1
1151,ONIX 5P 1.4 N ACTIV,15,1
1152,ONIX 5P 1.4 N ACTIVE,15,1
1153,ONIX JOY 1.4 MT,15,1
1154,ONIX JOY 5P 1.4 N LS MT,15,1
1155,ONIX JOY 5P 1.4 N LS MT +,15,1
1156,ONIX JOY BLACK 1.4 MT,15,1
1157,ONIX LTZ 1.4,15,1
1158,ONIX PLUS 1.0T AT LTZ,15,1
1159,ONIX PLUS 1.0T AT PREMIER,15,1
1160,ONIX PLUS 1.0T MT,15,1
1161,ONIX PLUS 1.2 LT MT,15,1
1162,ONIX PLUS 1.2 LT MT TECH,15,1
1163,ONIX PLUS 1.2 MT,15,1
1164,ONIX PLUS 1.4 MT JOY,15,1
1165,PICK-UP C10,15,2
1166,PICK-UP C10 SIL/CUS,15,2
1167,PRISMA 1.4 LS,15,1
1168,PRISMA 1.4 LT,15,1
1169,PR ISMA 1.4 N LT,15,1
1170,PR ISMA 1.4 N LTZ,15,1
1171,PRISMA 1.4 N LTZ A/T,15,1
1172,PRISMA JOY 4P 1.4 N LS MT,15,1
1173,S 10 CD 2.8 TD 4X4 HC AT,15,2
1174,S 10 TURBO DIESEL (CABINA,15,2
1175,S-10,15,2
1176,S10 2.4 4X2 GAS STD,15,2
1177,S10 2.5TD CABINA DOBLE,15,2
1178,S10 2.5TD CABINA SIMPLE,15,2
1179,S10 2.8 4X2 LS,15,2
1180,S10 2.8 4X4 LS,15,2
1181,S10 2.8 DLX 4X4 T.I.,15,2
1182,S10 2.8 DLX T.I. (CABINA,15,2
1183,S10 2.8 LIMITED 4X4,15,2
1184,S10 2.8 STD TI (CABINA,15,2
1185,S10 2.8 T.I. (CABINA DOBLE),15,2
1186,S10 2.8 T.I. (CABINA SIMPLE),15,2
1187,S10 2.8 TD 4X4 LTZ M/T,15,2
1188,S10 2.8STD,15,2
1189,S10 2.8TD 4X2 LS,15,2
1190,S10 2.8TD 4X2 LT,15,2
1191,S10 2.8TD 4X2 LTZ,15,2
1192,S10 2.8TD 4X2 MIDNIGHT,15,2
1193,S10 2.8TD 4X4 LS,15,2
1194,S10 2.8TD 4X4 LT,15,2
1195,S10 2.8TD 4X4 LTZ A/T,15,2
1196,S10 2.8TD 4X4 MIDNIGHT,15,2
1197,S10 2.8TDI DLX 4X2,15,2
1198,S10 2.8TDI DLX 4X4,15,2
1199,S10 2.8TDI EXECUTIVE 4X4,15,2
1200,S10 2.8TDI LIMITED 4X4,15,2
1201,S10 2.8TDI STD 4X2,15,2
1202,S10 2.8TDI STD 4X4,15,2
1203,S10 2.8TI CARDON 4X4,15,2
1204,S10 CD 2.8 TD 4X2 HC,15,2
1205,S10 CD 2.8 TD 4X4 HC AT,15,2
1206,S10 CD 2.8 TD 4X4 HC MT,15,2
1207,S10 CD 2.8 TD 4X4 LT AT,15,2
1208,S10 CD 2.8 TD 4X4 Z71 AT,15,2
1209,S10 DE LUXE,15,2
1210,S10 DE LUXE EFI,15,2
1211,S10 DE LUXE MPFI (DOBLE,15,2
1212,S10 DLX 2.5 TD (CABINA,15,2
1213,S10 EFI,15,2
1214,S10 STD 2.5 TD (CABINA,15,2
1215,S10 TURBO DIESEL,15,2
1216,S10 TURBO DIESEL DE LUXE,15,2
1217,SILVERADO,15,2
1218,SILVERADO 1500 4X4,15,2
1219,SILVERADO 1500 LS,15,2
1220,SILVERADO 2500 HD,15,2
1221,SILVERADO 3500 (CABINA,15,2
1222,SILVERADO CONQUEST,15,2
1223,SILVERADO TURBO DIESEL,15,2
1224,SONIC 1.6 LT M/T,15,1
1225,SONIC 1.6 LTZ A/T,15,1
1226,SONIC 1.6 LTZ M/T,15,1
1227,S  P  ARK GT,15,1
1228,SPARK GT LT,15,1
1229,SPARK LS,15,1
1230,SPARK LT,15,1
1231,S  P  IN 1.3 D 7P LTZ M/T,15,1
1232,S  P  IN 1.3 D LT M/T,15,1
1233,S  P  IN 1.3 D LTZ M/T,15,1
1234,S  P  IN 1.8 N 7P LTZ A/T,15,1
1235,SPIN 1.8 N 7P LTZ M/T,15,1
1236,SPIN 1.8 N LT M/T,15,1
1237,SPIN 1.8 N LTZ A/T,15,1
1238,SPIN 1.8 N LTZ M/T,15,1
1239,SPIN 1.8N 7P PREMIER A/T,15,1
1240,SPIN 1.8N 7P PREMIER M/T,15,1
1241,S  P  IN 1.8N LT M/T,15,1
1242,S  P  IN 1.8N LTZ M/T,15,1
1243,SPIN 1.8N PREMIER M/T,15,1
1244,SPIN ACTIV 1.8N A/T,15,1
1245,SPIN ACTIV 1.8N M/T,15,1
1246,SPIN ACTIV 7P 1.8N A/T,15,1
1247,SPIN ACTIVE 1.8 LTZ A/T,15,1
1248,SPIN ACTIVE 1.8 LTZ M/T,15,1
1249,SUBURBAN,15,2
1250,SUBURBAN,15,1
1251,SUBURBAN,15,3
1252,SUBURBAN 2500 LS,15,1
1253,SUBURBAN 2500 LS,15,2
1254,SUBURBAN 3500,15,2
1255,SUBURBAN 4WD,15,2
1256,SUBURBAN CARRYALL,15,1
1257,SUBURBAN DIESEL 6.2 L,15,1
1258,SUBURBAN FUEL INJECTION,15,1
1259,SUBURBAN FUEL,15,1
1260,SUBURBAN LS,15,2
1261,SUBURBAN LS,15,1
1262,SUBURBAN LT 1500,15,1
1263,SUBURBAN LT 1500,15,2
1264,SUBURBAN LT 1500,15,3
1265,SUBURBAN LT 2500,15,2
1266,SUBURBAN LT 2500,15,3
1267,SUBURBAN LT 4X4,15,2
1268,SUBURBAN SILVERADO,15,2
1269,SUBURBAN SW,15,1
1270,SUPREMA CD 4.1 I,15,1
1271,TAHOE,15,2
1272,TAHOE LS,15,2
1273,TAHOE LT,15,2
1274,TFS16HDL,15,2
1275,TIGRA 16V,15,1
1276,TRACKER,15,2
1277,TRACKER,15,1
1278,TRACKER 1.2T AT,15,1
1279,TRACKER 1.2T AT LTZ,15,1
1280,TRACKER 1.2T AT PREMIER,15,1
1281,TRACKER 1.2T MT,15,1
1282,TRACKER AWD LTZ,15,2
1283,TRACKER AWD LTZ +,15,2
1284,TRACKER AWD PREMIER,15,2
1285,TRACKER AWD PREMIER +,15,2
1286,TRACKER DELUXE 2.0 L,15,2
1287,TRACKER FWD LT,15,1
1288,TRACKER FWD LTZ,15,1
1289,TRACKER FWD PREMIER,15,1
1290,TRACKER LS 1.8,15,1
1291,TRACKER LTZ 1.8  FLEX,15,1
1292,TRACKER MIDNIGHT FWD,15,1
1293,TRAIL BLAZER LS,15,2
1294,TR AIL BLAZER LT,15,2
1295,TRAIL BLAZER LTZ,15,2
1296,TRAILBLAZER,15,2
1297,TRAILBLAZER 2.8 4X4,15,2
1298,TR AILBLAZER 2.8 CTDI 4X4,15,2
1299,TRAILBLAZER 2.8 CTDI LT,15,2
1300,TRAVERSE LT,15,1
1301,TROOPER,15,2
1302,UPLANDER LS,15,2
1303,VECTRA 2.2 16V CD,15,1
1304,VECTRA 2.4 DOHC A/T,15,1
1305,VECTRA CD 2.0 16V,15,1
1306,VECTRA CD 2.2 16V,15,1
1307,VECTRA CD 2.4,15,1
1308,VECTRA CD 2.4 A/T,15,1
1309,VECTRA ELEGANCE 2.0N,15,1
1310,VECTRA ELEGANCE 2.4N,15,1
1311,VECTRA ELITE 2.4N,15,1
1312,VECTRA ELITE 2.4N A/T,15,1
1313,VECTRA GL 2.0 M.P.F.I.,15,1
1314,VECTRA GL 2.0 MPFI,15,1
1315,VECTRA GL 2.2 MPFI,15,1
1316,VECTRA GLS 2.0,15,1
1317,VECTRA GLS 2.0 M.P.F.I.,15,1
1318,VECTRA GLS 2.2 MPFI,15,1
1319,VECTRA GLS 2.4,15,1
1320,VECTRA GT,15,1
1321,VECTRA TDL 16V,15,1
1322,VECTRA TURBO DIESEL,15,1
1323,VENTURE LT,15,2
1324,VITARA JX,15,2
1325,ZAFIRA CD 2.0 16V,15,1
1326,ZAFIRA GL,15,1
1327,ZAFIRA GL 2.0 8V NAFTA,15,1
1328,ZAFIRA GLS,15,1
1329,ZAFIRA GLS 2.0 16V NAFTA,15,1
1330,ZAFIRA GLS AUTOMATIC 2.0,15,1
1331,300 C,16,1
1332,300 M,16,1
1333,300C 3.5L V6,16,1
1334,300C 5.7L V8 HEMI,16,1
1335,CARAVAN,16,2
1336,CARAVAN FWD,16,2
1337,CARAVAN SE,16,2
1338,CARAVAN SE 2.4L,16,2
1339,CARAVAN SE 2.5 TD,16,2
1340,CARAVAN SE 3.3L,16,2
1341,CARAVAN SE CRD,16,2
1342,CARAVAN SE TD,16,2
1343,CARAVAN SPORT 3.3,16,2
1344,CHEROKEE,16,2
1345,CHEROKEE TURBO DIESEL,16,2
1346,CROSSFIRE,16,1
1347,CROSSFIRE COUPE LIMITED,16,1
1348,CROSSFIRE ROADSTER,16,1
1349,DAKOTA SPORT CLUB CAB,16,2
1350,GRAND CARAVAN,16,2
1351,GRAND CARAVAN LE,16,2
1352,GRAND CARAVAN LIMITED,16,2
1353,GRAND CARAVAN SE,16,2
1354,GRAND CARAVAN SE TD,16,2
1355,GRAND CHEROKEE LAREDO,16,2
1356,GRAND CHEROKEE LIMITED,16,2
1357,GRAND CHEROKEE ORVIS,16,2
1358,GRAND VOYAGER,16,2
1359,GRAND VOYAGER LE,16,2
1360,GRAND VOYAGER SE,16,2
1361,JEEP CHEROKEE,16,2
1362,JEEP CHEROKEE SPORT,16,2
1363,JEEP GRAND CHEROKEE,16,2
1364,JEEP WRANGLER,16,2
1365,NEON,16,1
1366,NEON 2000 LE,16,1
1367,NEON HIGHLINE,16,1
1368,NEON HIGHLINE LE,16,1
1369,NEON LE,16,1
1370,NEON LX,16,1
1371,NEON RT,16,1
1372,NEON SE,16,1
1373,NEON SPORT,16,1
1374,NEON SPORT AUTOMATICO,16,1
1375,PACIFICA,16,1
1376,PT CRUISER,16,1
1377,PT CRUISER - LIMITED,16,1
1378,PT CRUISER CLASSIC,16,1
1379,PT CRUISER CLASSIC CRD,16,1
1380,PT CRUISER CLASSIC TD,16,1
1381,PT CRUISER GT TURBO,16,1
1382,PT CRUISER LIMITED,16,1
1383,PT CRUISER TOURING,16,1
1384,RAM 150 WS REG. CAB.,16,2
1385,RAM 250 LT REG. CAB.,16,2
1386,SEBRING JX,16,1
1387,SEBRING LE,16,1
1388,SEBRING LIMITED 2.7L,16,1
1389,SEBRING LX,16,1
1390,SEBRING LXI,16,1
1391,SEBRING TOURING,16,1
1392,STRATUS,16,1
1393,STRATUS LE,16,1
1394,STRATUS LX,16,1
1395,STRATUS LX CABRIOLET,16,1
1396,STRATUS LXI,16,1
1397,STRATUS R/T 2.4L 16 VALVE,16,1
1398,TOWN & COUNTRY,16,2
1399,TOWN & COUNTRY EX,16,2
1400,TOWN & COUNTRY FWD,16,2
1401,TOWN & COUNTRY LIMITED,16,2
1402,TOWN & COUNTRY LX,16,2
1403,TOWN & COUNTRY LX 3.8,16,2
1404,TOWN & COUNTRY LXI,16,2
1405,VOYAGER,16,2
1406,VOYAGER,16,1
1407,VOYAGER 2.5 TD,16,2
1408,VOYAGER 2.5 TD-C,16,2
1409,VOYAGER GS,16,2
1410,VOYAGER LE TURBO DIESEL,16,2
1411,VOYAGER LX,16,2
